season,game_id,team,passer_player_id,n,epa,name
2020,2020_14_ARI_NYG,ARI,00-0035228,36,4.798930538698372,K.Murray
2020,2020_14_ARI_NYG,NYG,00-0027688,5,-3.2574185107368976,C.McCoy
2020,2020_14_ARI_NYG,NYG,00-0035710,27,-14.106276912032627,D.Jones
2020,2020_14_ATL_LAC,ATL,00-0026143,34,-3.4329550354027125,M.Ryan
2020,2020_14_ATL_LAC,ATL,00-0034411,1,4.148734278278425,R.Gage
2020,2020_14_ATL_LAC,LAC,00-0036355,45,5.208931110260011,J.Herbert
2020,2020_14_BAL_CLE,BAL,00-0034796,20,6.619566721201409,L.Jackson
2020,2020_14_BAL_CLE,BAL,00-0035146,4,-0.5401542992331088,T.McSorley
2020,2020_14_BAL_CLE,CLE,00-0031382,1,0.7341104454826564,J.Landry
2020,2020_14_BAL_CLE,CLE,00-0034855,48,11.719675745422254,B.Mayfield
2020,2020_14_DAL_CIN,CIN,00-0032434,36,11.521519934292883,B.Allen
2020,2020_14_DAL_CIN,CIN,00-0035652,4,-5.005061103787739,R.Finley
2020,2020_14_DAL_CIN,DAL,00-0027973,25,12.631038748357817,A.Dalton
2020,2020_14_DEN_CAR,CAR,00-0031237,44,-1.915893826457613,T.Bridgewater
2020,2020_14_DEN_CAR,DEN,00-0035704,29,9.043046824095772,D.Lock
2020,2020_14_GB_DET,DET,00-0026498,37,5.377286117814947,M.Stafford
2020,2020_14_GB_DET,DET,00-0026544,6,0.632610132717593,C.Daniel
2020,2020_14_GB_DET,GB,00-0023459,33,17.861166291346308,A.Rodgers
2020,2020_14_HOU_CHI,CHI,00-0033869,36,9.861001581675794,M.Trubisky
2020,2020_14_HOU_CHI,HOU,00-0031288,1,-4.926011307281442,A.McCarron
2020,2020_14_HOU_CHI,HOU,00-0033537,36,-0.600695951085072,D.Watson
2020,2020_14_IND_LV,IND,00-0022942,28,16.309603758704416,P.Rivers
2020,2020_14_IND_LV,LV,00-0031280,45,3.6476736813577375,D.Carr
2020,2020_14_IND_LV,LV,00-0033891,1,2.2214208621298894,Z.Jones
2020,2020_14_KC_MIA,KC,00-0033873,37,7.4234787274035625,P.Mahomes
2020,2020_14_KC_MIA,MIA,00-0036212,51,2.667983152686641,T.Tagovailoa
2020,2020_14_KC_MIA,MIA,00-0036364,1,-0.4953862380934879,L.Bowden
2020,2020_14_MIN_TB,MIN,00-0029604,44,4.225322911151034,K.Cousins
2020,2020_14_MIN_TB,TB,00-0019596,22,8.727868304036354,T.Brady
2020,2020_14_NE_LA,LA,00-0033106,26,-4.51449169793735,J.Goff
2020,2020_14_NE_LA,NE,00-0027939,20,-17.41366359218151,C.Newton
2020,2020_14_NE_LA,NE,00-0035264,9,-7.37837436189875,J.Stidham
2020,2020_14_NO_PHI,NO,00-0033357,43,3.0987997005875347,T.Hill
2020,2020_14_NO_PHI,PHI,00-0036389,29,0.7584787413649035,J.Hurts
2020,2020_14_NYJ_SEA,NYJ,00-0034869,29,-5.66940259714794,S.Darnold
2020,2020_14_NYJ_SEA,SEA,00-0029263,27,14.156845473538851,R.Wilson
2020,2020_14_NYJ_SEA,SEA,00-0030565,6,0.6387938609695993,G.Smith
2020,2020_14_PIT_BUF,BUF,00-0034857,44,0.05341028067989484,J.Allen
2020,2020_14_PIT_BUF,PIT,00-0022924,39,-12.831794607001822,B.Roethlisberger
2020,2020_14_TEN_JAX,JAX,00-0030520,23,-7.226772978718517,M.Glennon
2020,2020_14_TEN_JAX,JAX,00-0035289,31,-1.8138932927977294,G.Minshew II
2020,2020_14_TEN_JAX,TEN,00-0029701,25,9.567265640494293,R.Tannehill
2020,2020_14_WAS_SF,SF,00-0033319,50,-23.34726974043576,N.Mullens
2020,2020_14_WAS_SF,WAS,00-0023436,20,-12.018566448565611,A.Smith
2020,2020_14_WAS_SF,WAS,00-0035232,13,-4.680826547407342,D.Haskins
2020,2020_14_WAS_SF,WAS,00-0036142,1,-0.5597911037039012,I.Wright
2020,2020_15_BUF_DEN,BUF,00-0034857,41,25.663771137566073,J.Allen
2020,2020_15_BUF_DEN,DEN,00-0035704,35,-13.49905515602874,D.Lock
2020,2020_15_CAR_GB,CAR,00-0031237,38,1.3468002598976088,T.Bridgewater
2020,2020_15_CAR_GB,GB,00-0023459,34,-7.055640220326117,A.Rodgers
2020,2020_15_CHI_MIN,CHI,00-0033869,22,4.902057283147484,M.Trubisky
2020,2020_15_CHI_MIN,MIN,00-0029604,37,3.3189513458679754,K.Cousins
2020,2020_15_CLE_NYG,CLE,00-0034855,33,20.43872476494289,B.Mayfield
2020,2020_15_CLE_NYG,NYG,00-0027688,32,4.206808327290419,C.McCoy
2020,2020_15_CLE_NYG,NYG,00-0032943,1,-2.573928223864641,R.Dixon
2020,2020_15_DET_TEN,DET,00-0026498,32,14.286986724964427,M.Stafford
2020,2020_15_DET_TEN,DET,00-0026544,6,1.568968683539424,C.Daniel
2020,2020_15_DET_TEN,TEN,00-0029701,28,23.807680954288454,R.Tannehill
2020,2020_15_HOU_IND,HOU,00-0033537,46,13.34211007240069,D.Watson
2020,2020_15_HOU_IND,IND,00-0022942,29,9.718859611960307,P.Rivers
2020,2020_15_HOU_IND,IND,00-0033119,1,-0.4975446896860376,J.Brissett
2020,2020_15_JAX_BAL,BAL,00-0034796,23,15.386891695854723,L.Jackson
2020,2020_15_JAX_BAL,BAL,00-0035993,4,-4.108042967272922,T.Huntley
2020,2020_15_JAX_BAL,JAX,00-0035289,34,4.559045377653092,G.Minshew II
2020,2020_15_KC_NO,KC,00-0033873,52,0.9410668029569917,P.Mahomes
2020,2020_15_KC_NO,NO,00-0020531,36,-4.0169580547516235,D.Brees
2020,2020_15_LAC_LV,LAC,00-0036355,33,22.06927941098909,J.Herbert
2020,2020_15_LAC_LV,LV,00-0031280,6,-0.3258834067465477,D.Carr
2020,2020_15_LAC_LV,LV,00-0032268,27,8.3818129072466,M.Mariota
2020,2020_15_NE_MIA,MIA,00-0036212,29,-1.9203169410518017,T.Tagovailoa
2020,2020_15_NE_MIA,NE,00-0027939,30,-0.5179200769454297,C.Newton
2020,2020_15_NYJ_LA,LA,00-0033106,37,-11.140137542074335,J.Goff
2020,2020_15_NYJ_LA,NYJ,00-0034869,33,3.6488405793087813,S.Darnold
2020,2020_15_PHI_ARI,ARI,00-0022824,1,4.014011434279382,A.Lee
2020,2020_15_PHI_ARI,ARI,00-0035228,37,7.2830883041938606,K.Murray
2020,2020_15_PHI_ARI,PHI,00-0036389,50,5.586862528696656,J.Hurts
2020,2020_15_PIT_CIN,CIN,00-0035652,15,-0.6164617927029608,R.Finley
2020,2020_15_PIT_CIN,PIT,00-0022924,39,-10.242413667659958,B.Roethlisberger
2020,2020_15_SEA_WAS,SEA,00-0029263,27,-5.746679603280347,R.Wilson
2020,2020_15_SEA_WAS,WAS,00-0035232,59,-0.19756184388879294,D.Haskins
2020,2020_15_SF_DAL,DAL,00-0027973,35,1.0742429495465926,A.Dalton
2020,2020_15_SF_DAL,DAL,00-0034418,1,0.15450288751162589,C.Wilson
2020,2020_15_SF_DAL,SF,00-0033319,38,0.042707698565209284,N.Mullens
2020,2020_15_SF_DAL,SF,00-0033936,7,6.2362157194665,C.Beathard
2020,2020_15_TB_ATL,ATL,00-0026143,52,4.467199796257029,M.Ryan
2020,2020_15_TB_ATL,TB,00-0019596,48,14.32021332060315,T.Brady
2020,2020_16_ATL_KC,ATL,00-0026143,39,10.798836499371536,M.Ryan
2020,2020_16_ATL_KC,KC,00-0031325,1,-1.9586510438239202,S.Watkins
2020,2020_16_ATL_KC,KC,00-0033873,44,0.14860664412694913,P.Mahomes
2020,2020_16_BUF_NE,BUF,00-0030533,3,0.0730653356295079,M.Barkley
2020,2020_16_BUF_NE,BUF,00-0034857,36,18.374525610357523,J.Allen
2020,2020_16_BUF_NE,BUF,00-0035290,1,3.115367458667606,J.Johnson
2020,2020_16_BUF_NE,NE,00-0027939,12,-6.504375545350719,C.Newton
2020,2020_16_BUF_NE,NE,00-0035264,12,-3.7967282163444906,J.Stidham
2020,2020_16_CAR_WAS,CAR,00-0031237,32,-7.651567095716018,T.Bridgewater
2020,2020_16_CAR_WAS,WAS,00-0031800,20,2.3747805972525384,T.Heinicke
2020,2020_16_CAR_WAS,WAS,00-0035232,30,-16.326079573371462,D.Haskins
2020,2020_16_CHI_JAX,CHI,00-0029567,1,-0.785490803187713,N.Foles
2020,2020_16_CHI_JAX,CHI,00-0033869,36,13.88374613285189,M.Trubisky
2020,2020_16_CHI_JAX,JAX,00-0030520,38,-5.025218777721635,M.Glennon
2020,2020_16_CIN_HOU,CIN,00-0032434,37,22.745381723196125,B.Allen
2020,2020_16_CIN_HOU,CIN,00-0032543,1,-0.4890727505553514,A.Erickson
2020,2020_16_CIN_HOU,HOU,00-0033537,34,3.4711059633644705,D.Watson
2020,2020_16_CLE_NYJ,CLE,00-0034855,55,-9.00293670749782,B.Mayfield
2020,2020_16_CLE_NYJ,NYJ,00-0031941,1,3.8461674444843084,J.Crowder
2020,2020_16_CLE_NYJ,NYJ,00-0034869,34,0.01023241409036646,S.Darnold
2020,2020_16_DEN_LAC,DEN,00-0035704,48,-0.4202154914284235,D.Lock
2020,2020_16_DEN_LAC,LAC,00-0036355,35,-1.4254046467918413,J.Herbert
2020,2020_16_IND_PIT,IND,00-0022942,39,-6.40298673172947,P.Rivers
2020,2020_16_IND_PIT,PIT,00-0022924,50,2.9660411556251347,B.Roethlisberger
2020,2020_16_LA_SEA,LA,00-0033106,46,-2.3863105398043913,J.Goff
2020,2020_16_LA_SEA,SEA,00-0029263,36,3.322931502583808,R.Wilson
2020,2020_16_MIA_LV,LV,00-0031280,36,0.1933692116451926,D.Carr
2020,2020_16_MIA_LV,MIA,00-0023682,13,11.621786750466025,R.Fitzpatrick
2020,2020_16_MIA_LV,MIA,00-0036212,25,-7.924119499977678,T.Tagovailoa
2020,2020_16_MIN_NO,MIN,00-0029604,44,5.976854190274142,K.Cousins
2020,2020_16_MIN_NO,NO,00-0020531,26,10.579499685014758,D.Brees
2020,2020_16_MIN_NO,NO,00-0033357,2,0.2158150052127894,T.Hill
2020,2020_16_NYG_BAL,BAL,00-0034796,25,11.331526112826154,L.Jackson
2020,2020_16_NYG_BAL,NYG,00-0035710,47,-5.040927954430714,D.Jones
2020,2020_16_PHI_DAL,DAL,00-0027973,32,11.901943468914844,A.Dalton
2020,2020_16_PHI_DAL,PHI,00-0036389,42,-2.345713693398335,J.Hurts
2020,2020_16_SF_ARI,ARI,00-0035228,53,-16.437730236070802,K.Murray
2020,2020_16_SF_ARI,SF,00-0033936,25,2.2820753680689183,C.Beathard
2020,2020_16_TB_DET,DET,00-0026498,3,-1.2091841625515372,M.Stafford
2020,2020_16_TB_DET,DET,00-0026544,21,-12.516650951118208,C.Daniel
2020,2020_16_TB_DET,DET,00-0035040,11,-9.727418455877341,D.Blough
2020,2020_16_TB_DET,TB,00-0019596,28,26.576751331740525,T.Brady
2020,2020_16_TB_DET,TB,00-0027948,16,-0.11221064474241116,B.Gabbert
2020,2020_16_TEN_GB,GB,00-0023459,26,9.611669356789207,A.Rodgers
2020,2020_16_TEN_GB,TEN,00-0029701,26,-8.300373944162857,R.Tannehill
2020,2020_16_TEN_GB,TEN,00-0034438,2,-1.4844779600389302,L.Woodside
2020,2020_17_ARI_LA,ARI,00-0035228,13,2.809115658161904,K.Murray
2020,2020_17_ARI_LA,ARI,00-0035752,18,-13.418105398392072,C.Streveler
2020,2020_17_ARI_LA,LA,00-0034899,40,-3.346273086496141,J.Wolford
2020,2020_17_ATL_TB,ATL,00-0026143,45,12.510810213981033,M.Ryan
2020,2020_17_ATL_TB,TB,00-0019596,41,22.25835591428887,T.Brady
2020,2020_17_BAL_CIN,BAL,00-0034796,18,6.92855948174838,L.Jackson
2020,2020_17_BAL_CIN,BAL,00-0035993,1,0.574866310460493,T.Huntley
2020,2020_17_BAL_CIN,CIN,00-0032434,21,-24.306059837313384,B.Allen
2020,2020_17_DAL_NYG,DAL,00-0027973,53,-9.708731534736591,A.Dalton
2020,2020_17_DAL_NYG,NYG,00-0035710,27,3.0037582186135414,D.Jones
2020,2020_17_GB_CHI,CHI,00-0033869,43,-3.475845832945546,M.Trubisky
2020,2020_17_GB_CHI,GB,00-0023459,25,20.7725404908997,A.Rodgers
2020,2020_17_JAX_IND,IND,00-0022942,28,0.9766895178531119,P.Rivers
2020,2020_17_JAX_IND,JAX,00-0030520,48,-12.60002383030951,M.Glennon
2020,2020_17_LAC_KC,KC,00-0026197,33,12.932485629164148,C.Henne
2020,2020_17_LAC_KC,LAC,00-0036355,35,20.81638187986403,J.Herbert
2020,2020_17_LV_DEN,DEN,00-0035704,44,4.931099643144554,D.Lock
2020,2020_17_LV_DEN,LV,00-0031280,42,8.04644317871146,D.Carr
2020,2020_17_MIA_BUF,BUF,00-0030533,13,5.209747455955949,M.Barkley
2020,2020_17_MIA_BUF,BUF,00-0034857,26,11.372667003946844,J.Allen
2020,2020_17_MIA_BUF,MIA,00-0036212,60,-13.744881676313964,T.Tagovailoa
2020,2020_17_MIA_BUF,MIA,00-0036364,1,2.3460596356308088,L.Bowden
2020,2020_17_MIN_DET,DET,00-0026498,34,8.131429274989623,M.Stafford
2020,2020_17_MIN_DET,MIN,00-0029604,43,18.675098584590963,K.Cousins
2020,2020_17_NO_CAR,CAR,00-0031237,24,-9.576291504141409,T.Bridgewater
2020,2020_17_NO_CAR,CAR,00-0033275,16,-14.778994147782214,P.Walker
2020,2020_17_NO_CAR,NO,00-0020531,34,5.192979540090558,D.Brees
2020,2020_17_NYJ_NE,NE,00-0027939,33,10.564337381685618,C.Newton
2020,2020_17_NYJ_NE,NE,00-0034960,1,2.1124640480265953,J.Meyers
2020,2020_17_NYJ_NE,NYJ,00-0034869,37,-0.397826298547443,S.Darnold
2020,2020_17_PIT_CLE,CLE,00-0034855,31,5.369046123773948,B.Mayfield
2020,2020_17_PIT_CLE,PIT,00-0033949,5,-2.623088019026909,J.Dobbs
2020,2020_17_PIT_CLE,PIT,00-0034771,41,11.085271071331515,M.Rudolph
2020,2020_17_SEA_SF,SEA,00-0029263,38,1.346694604324501,R.Wilson
2020,2020_17_SEA_SF,SF,00-0033936,40,6.657749081042198,C.Beathard
2020,2020_17_TEN_HOU,HOU,00-0031288,1,3.676970351138152,A.McCarron
2020,2020_17_TEN_HOU,HOU,00-0033537,44,8.896453162610943,D.Watson
2020,2020_17_TEN_HOU,TEN,00-0029701,29,8.890345217510056,R.Tannehill
2020,2020_17_WAS_PHI,PHI,00-0032792,14,-4.724890282494016,N.Sudfeld
2020,2020_17_WAS_PHI,PHI,00-0033733,1,0.8680690744658932,G.Ward
2020,2020_17_WAS_PHI,PHI,00-0036389,21,-12.573129069816787,J.Hurts
2020,2020_17_WAS_PHI,WAS,00-0023436,35,-8.247725843676289,A.Smith
2020,2020_18_BAL_TEN,BAL,00-0034796,29,1.7366358189602757,L.Jackson
2020,2020_18_BAL_TEN,TEN,00-0029701,27,-0.45103513806609463,R.Tannehill
2020,2020_18_CHI_NO,CHI,00-0033869,30,-2.489985854830593,M.Trubisky
2020,2020_18_CHI_NO,NO,00-0020531,39,14.463354500825517,D.Brees
2020,2020_18_CHI_NO,NO,00-0033357,1,-6.108182441093959,T.Hill
2020,2020_18_CLE_PIT,CLE,00-0034855,34,14.296387387138449,B.Mayfield
2020,2020_18_CLE_PIT,PIT,00-0022924,71,7.087173079035699,B.Roethlisberger
2020,2020_18_IND_BUF,BUF,00-0034857,37,9.994116784344282,J.Allen
2020,2020_18_IND_BUF,IND,00-0022942,47,14.80633039350576,P.Rivers
2020,2020_18_LA_SEA,LA,00-0033106,21,1.843925312622975,J.Goff
2020,2020_18_LA_SEA,LA,00-0034899,7,-1.4503122497117147,J.Wolford
2020,2020_18_LA_SEA,SEA,00-0029263,32,-15.527874723325091,R.Wilson
2020,2020_18_TB_WAS,TB,00-0019596,43,19.551707846532494,T.Brady
2020,2020_18_TB_WAS,WAS,00-0031800,47,-0.6473492050390397,T.Heinicke
2020,2020_19_BAL_BUF,BAL,00-0034796,26,-12.084958288449997,L.Jackson
2020,2020_19_BAL_BUF,BAL,00-0035993,14,-6.5283244118327275,T.Huntley
2020,2020_19_BAL_BUF,BUF,00-0034857,39,-1.0680815966915502,J.Allen
2020,2020_19_CLE_KC,CLE,00-0034855,38,1.5998499812738798,B.Mayfield
2020,2020_19_CLE_KC,KC,00-0026197,9,0.004440992865760052,C.Henne
2020,2020_19_CLE_KC,KC,00-0033873,29,10.562857904854134,P.Mahomes
2020,2020_19_LA_GB,GB,00-0023459,37,16.478008632740373,A.Rodgers
2020,2020_19_LA_GB,GB,00-0034162,1,-0.947,J.Scott
2020,2020_19_LA_GB,LA,00-0033106,32,-0.9182998489267193,J.Goff
2020,2020_19_TB_NO,NO,00-0020531,34,-19.41081493119698,D.Brees
2020,2020_19_TB_NO,NO,00-0031503,1,4.644100180594251,J.Winston
2020,2020_19_TB_NO,TB,00-0019596,34,3.612923673653779,T.Brady
2020,2020_20_BUF_KC,BUF,00-0034857,53,-8.70475142717636,J.Allen
2020,2020_20_BUF_KC,KC,00-0033873,39,21.916084952165654,P.Mahomes
2020,2020_20_TB_GB,GB,00-0023459,54,6.820213434013349,A.Rodgers
2020,2020_20_TB_GB,TB,00-0019596,37,9.33155270376617,T.Brady
2020,2020_21_KC_TB,KC,00-0033873,52,-14.088996285464571,P.Mahomes
2020,2020_21_KC_TB,TB,00-0019596,30,8.748573293501977,T.Brady
2021,2021_01_ARI_TEN,ARI,00-0035228,34,11.811978108226205,K.Murray
2021,2021_01_ARI_TEN,TEN,00-0029701,41,-19.695788016229532,R.Tannehill
2021,2021_01_ARI_TEN,TEN,00-0032496,1,3.0622718997765332,M.Farley
2021,2021_01_BAL_LV,BAL,00-0034796,33,2.354600991991746,L.Jackson
2021,2021_01_BAL_LV,LV,00-0031280,57,9.413650628196526,D.Carr
2021,2021_01_CHI_LA,CHI,00-0027973,41,-10.919018580636475,A.Dalton
2021,2021_01_CHI_LA,CHI,00-0036945,2,0.3973512932425365,J.Fields
2021,2021_01_CHI_LA,LA,00-0026498,27,18.848576589254023,M.Stafford
2021,2021_01_CLE_KC,CLE,00-0034855,30,10.770012461114675,B.Mayfield
2021,2021_01_CLE_KC,KC,00-0033873,39,19.399531156391028,P.Mahomes
2021,2021_01_DAL_TB,DAL,00-0033077,59,14.206178918211203,D.Prescott
2021,2021_01_DAL_TB,TB,00-0019596,50,14.006987331264142,T.Brady
2021,2021_01_DEN_NYG,DEN,00-0031237,38,23.347826930988465,T.Bridgewater
2021,2021_01_DEN_NYG,NYG,00-0035710,38,-1.3879248314769939,D.Jones
2021,2021_01_GB_NO,GB,00-0023459,29,-15.949714735417334,Aa.Rodgers
2021,2021_01_GB_NO,GB,00-0036264,8,-1.9097879871842451,J.Love
2021,2021_01_GB_NO,NO,00-0031503,20,16.496806407895363,J.Winston
2021,2021_01_GB_NO,NO,00-0033357,1,0.37050937867024913,T.Hill
2021,2021_01_JAX_HOU,HOU,00-0028118,34,14.053602164235166,Ty.Taylor
2021,2021_01_JAX_HOU,JAX,00-0036971,52,-3.838039752250947,T.Lawrence
2021,2021_01_LAC_WAS,LAC,00-0036355,49,10.384261467303975,J.Herbert
2021,2021_01_LAC_WAS,WAS,00-0023682,7,-4.27462314258315,R.Fitzpatrick
2021,2021_01_LAC_WAS,WAS,00-0031800,15,4.827129709271377,T.Heinicke
2021,2021_01_MIA_NE,MIA,00-0036212,29,1.3420937838439366,T.Tagovailoa
2021,2021_01_MIA_NE,NE,00-0036972,40,12.53295182892285,M.Jones
2021,2021_01_MIN_CIN,CIN,00-0036442,31,3.980767612479387,J.Burrow
2021,2021_01_MIN_CIN,MIN,00-0029604,51,10.401805161702214,K.Cousins
2021,2021_01_MIN_CIN,MIN,00-0036322,1,0.7226727395318449,J.Jefferson
2021,2021_01_NYJ_CAR,CAR,00-0034869,36,2.872278243143305,S.Darnold
2021,2021_01_NYJ_CAR,NYJ,00-0037013,44,-7.6982807563180105,Z.Wilson
2021,2021_01_PHI_ATL,ATL,00-0026143,38,-15.975289404987098,M.Ryan
2021,2021_01_PHI_ATL,PHI,00-0036389,35,12.510651967517333,J.Hurts
2021,2021_01_PIT_BUF,BUF,00-0034857,54,-6.091796199729928,J.Allen
2021,2021_01_PIT_BUF,PIT,00-0022924,34,-0.827915468918885,B.Roethlisberger
2021,2021_01_SEA_IND,IND,00-0032950,41,0.3033420569808616,C.Wentz
2021,2021_01_SEA_IND,SEA,00-0029263,26,12.114889423595741,R.Wilson
2021,2021_01_SF_DET,DET,00-0033106,62,-6.848857373831633,J.Goff
2021,2021_01_SF_DET,SF,00-0031345,25,20.327428242926864,J.Garoppolo
2021,2021_01_SF_DET,SF,00-0037012,1,1.1528736439649947,T.Lance
2021,2021_02_ATL_TB,ATL,00-0026143,47,-6.289418620096967,M.Ryan
2021,2021_02_ATL_TB,ATL,00-0034343,2,-2.8407156839966774,J.Rosen
2021,2021_02_ATL_TB,TB,00-0019596,39,1.8543642080330756,T.Brady
2021,2021_02_BUF_MIA,BUF,00-0034857,34,3.830315318575751,J.Allen
2021,2021_02_BUF_MIA,MIA,00-0033119,44,-14.200013527122792,J.Brissett
2021,2021_02_BUF_MIA,MIA,00-0036212,6,-7.603390352567658,T.Tagovailoa
2021,2021_02_CIN_CHI,CHI,00-0027973,12,2.5951247960329056,A.Dalton
2021,2021_02_CIN_CHI,CHI,00-0036945,15,-9.652633581360334,J.Fields
2021,2021_02_CIN_CHI,CIN,00-0036442,35,-8.971513120357098,J.Burrow
2021,2021_02_DAL_LAC,DAL,00-0033077,29,-1.6675555825016857,D.Prescott
2021,2021_02_DAL_LAC,LAC,00-0036355,43,3.6222372581481093,J.Herbert
2021,2021_02_DEN_JAX,DEN,00-0031237,37,8.952235956861413,T.Bridgewater
2021,2021_02_DEN_JAX,JAX,00-0036971,35,-14.17872855235235,T.Lawrence
2021,2021_02_DET_GB,DET,00-0033106,37,-0.5681896907650792,J.Goff
2021,2021_02_DET_GB,GB,00-0023459,30,17.5704846290173,Aa.Rodgers
2021,2021_02_HOU_CLE,CLE,00-0034855,23,7.975212186516728,B.Mayfield
2021,2021_02_HOU_CLE,HOU,00-0028118,11,8.90334564523073,Ty.Taylor
2021,2021_02_HOU_CLE,HOU,00-0036898,19,0.449235846899406,D.Mills
2021,2021_02_KC_BAL,BAL,00-0034796,28,-1.1584210339438326,L.Jackson
2021,2021_02_KC_BAL,KC,00-0033873,31,17.198165178648196,P.Mahomes
2021,2021_02_LA_IND,IND,00-0032950,35,-1.2718838066241087,C.Wentz
2021,2021_02_LA_IND,IND,00-0036226,5,-3.102543077489827,J.Eason
2021,2021_02_LA_IND,LA,00-0026498,31,11.933595880489168,M.Stafford
2021,2021_02_LV_PIT,LV,00-0031280,39,20.622716487110782,D.Carr
2021,2021_02_LV_PIT,PIT,00-0022924,42,2.70703791455795,B.Roethlisberger
2021,2021_02_MIN_ARI,ARI,00-0035228,39,4.5778203255854155,K.Murray
2021,2021_02_MIN_ARI,MIN,00-0029604,33,6.9798191007773935,K.Cousins
2021,2021_02_NE_NYJ,NE,00-0036972,33,-4.378398055847251,M.Jones
2021,2021_02_NE_NYJ,NYJ,00-0037013,37,-23.702244502812835,Z.Wilson
2021,2021_02_NO_CAR,CAR,00-0034869,40,10.916118615744791,S.Darnold
2021,2021_02_NO_CAR,NO,00-0031503,26,-18.644943965482526,J.Winston
2021,2021_02_NYG_WAS,NYG,00-0035710,36,2.8205659581865374,D.Jones
2021,2021_02_NYG_WAS,WAS,00-0031800,46,0.782703581053493,T.Heinicke
2021,2021_02_SF_PHI,PHI,00-0033733,1,-2.804270841705147,G.Ward
2021,2021_02_SF_PHI,PHI,00-0036389,25,0.681810371586888,J.Hurts
2021,2021_02_SF_PHI,SF,00-0031345,30,6.493261843919754,J.Garoppolo
2021,2021_02_TEN_SEA,SEA,00-0029263,34,8.279979560883039,R.Wilson
2021,2021_02_TEN_SEA,TEN,00-0029701,43,7.436185092462178,R.Tannehill
2021,2021_03_ARI_JAX,ARI,00-0035228,34,11.86485913900144,K.Murray
2021,2021_03_ARI_JAX,JAX,00-0036971,36,-12.982267817133106,T.Lawrence
2021,2021_03_ATL_NYG,ATL,00-0026143,39,5.152402266510762,M.Ryan
2021,2021_03_ATL_NYG,NYG,00-0035710,37,7.624345371326417,D.Jones
2021,2021_03_BAL_DET,BAL,00-0034796,34,7.4120358086095575,L.Jackson
2021,2021_03_BAL_DET,DET,00-0033106,32,3.139432267693337,J.Goff
2021,2021_03_BAL_DET,DET,00-0036275,1,-0.912519452162087,D.Swift
2021,2021_03_CAR_HOU,CAR,00-0034869,37,11.996256922977523,S.Darnold
2021,2021_03_CAR_HOU,HOU,00-0036898,31,-7.230187164082684,D.Mills
2021,2021_03_CHI_CLE,CHI,00-0036945,29,-21.839272548195694,J.Fields
2021,2021_03_CHI_CLE,CLE,00-0034855,35,-1.997994831612922,B.Mayfield
2021,2021_03_CIN_PIT,CIN,00-0036442,18,8.303528122910267,J.Burrow
2021,2021_03_CIN_PIT,PIT,00-0022924,62,-8.943385756787512,B.Roethlisberger
2021,2021_03_GB_SF,GB,00-0023459,32,7.226966804875916,Aa.Rodgers
2021,2021_03_GB_SF,SF,00-0031345,44,0.668321106757503,J.Garoppolo
2021,2021_03_IND_TEN,IND,00-0032950,39,-8.559545816927763,C.Wentz
2021,2021_03_IND_TEN,TEN,00-0029701,28,3.2950427222822376,R.Tannehill
2021,2021_03_LAC_KC,KC,00-0033873,46,11.102004599568252,P.Mahomes
2021,2021_03_LAC_KC,LAC,00-0036355,40,16.220195302307456,J.Herbert
2021,2021_03_MIA_LV,LV,00-0031280,46,6.625039513732054,D.Carr
2021,2021_03_MIA_LV,MIA,00-0033119,51,-2.7166911547687187,J.Brissett
2021,2021_03_NO_NE,NE,00-0036972,53,-16.88236440998653,M.Jones
2021,2021_03_NO_NE,NO,00-0031503,24,5.266919137182413,J.Winston
2021,2021_03_NYJ_DEN,DEN,00-0031237,27,11.934019934421237,T.Bridgewater
2021,2021_03_NYJ_DEN,NYJ,00-0037013,40,-24.105391451797914,Z.Wilson
2021,2021_03_PHI_DAL,DAL,00-0033077,30,11.571619776455918,D.Prescott
2021,2021_03_PHI_DAL,PHI,00-0036389,41,-6.228373768622987,J.Hurts
2021,2021_03_SEA_MIN,MIN,00-0029604,39,19.216881190438933,K.Cousins
2021,2021_03_SEA_MIN,SEA,00-0029263,34,0.710958257028024,R.Wilson
2021,2021_03_TB_LA,LA,00-0026498,39,17.66876214655024,M.Stafford
2021,2021_03_TB_LA,TB,00-0019596,58,13.163302539915692,T.Brady
2021,2021_03_WAS_BUF,BUF,00-0033869,1,-0.25613128033000976,M.Trubisky
2021,2021_03_WAS_BUF,BUF,00-0034857,44,17.332078503287644,Jos.Allen
2021,2021_03_WAS_BUF,WAS,00-0031800,25,4.850079666357487,T.Heinicke
2021,2021_04_ARI_LA,ARI,00-0035228,35,13.925697000786997,K.Murray
2021,2021_04_ARI_LA,LA,00-0026498,41,2.3852450999366064,M.Stafford
2021,2021_04_BAL_DEN,BAL,00-0034796,40,10.418508413621403,L.Jackson
2021,2021_04_BAL_DEN,DEN,00-0031237,18,-6.994166627584491,T.Bridgewater
2021,2021_04_BAL_DEN,DEN,00-0035704,24,-9.43301898604841,D.Lock
2021,2021_04_CAR_DAL,CAR,00-0034869,44,-1.5771389917372263,S.Darnold
2021,2021_04_CAR_DAL,DAL,00-0033077,24,6.621061382902786,D.Prescott
2021,2021_04_CLE_MIN,CLE,00-0034855,37,-6.062940793573553,B.Mayfield
2021,2021_04_CLE_MIN,MIN,00-0029604,40,-9.819370267214254,K.Cousins
